,transaction_id,terminal_id,customer_id,amount,currency,transaction_time,transaction_hour,transaction_weekday,payment_method,item_count,operator_id,device_id,batch_id,auth_code,response_code,network_type,session_id,reference_number,trace_id,pos_entry_mode,true_mcc,merchant_id,terminal_name,terminal_description,terminal_city,terminal_type,terminal_serial,terminal_version,merchant_name,merchant_city,items_total_price,items_mean_price,items_price_std,items_min_price,items_max_price,items_price_range,items_text,is_weekend,text,amount_log,items_price_cv,items_vs_amount,terminal_name_len,terminal_desc_len,items_text_len,amount_per_item,items_price_skew,is_single_item_expensive,items_vs_amount_gap,price_roundness,item_count_bucket,avg_price_bucket,item_count_vs_price
836,TX00001098,T000194,C000050,345.61,USD,2024-06-19 11:00:00,11,Wednesday,MOBILE,3,OP46,DEV-D675,B6119,855576,5,WIFI,42ef23e7,REF74623383,13fcfdcf-b77c-48a6-997f-11328b71fdef,91,5261,M00100,PLACE,dtils regular thing yoru thing,PHX,POS,SN256142631,4.0.25,CENTER003,PHX,128.64,42.879999999999995,19.408688775906526,20.66,56.52,35.86,unit vieilark object object object,0,unit vieilark object object object dtils regular thing yoru thing phx,5.848200228567554,2.2093197791511905,0.3722114522149243,5,30,34,115.16494501832723,0.31808959679111987,0,0.6277867313251025,0,1,2,128.64
837,TX00000739,T000149,C000347,61.38,GBP,2024-11-08 14:00:00,14,Friday,MOBILE,5,OP19,DEV-C774,B9053,371067,0,LAN,30405239,REF10748986,3b903b56-dbee-4e4d-9784-854267322243,91,5732,M00077,LOCATION,common perfaormance common wituh styule,PHX,ONL,SN673251426,3.1.51,STORE005,PHX,227.09,45.418,31.324785234698737,2.75,76.92,74.17,fragmens part unit auof unit trhead embr oechoes,0,fragmens part unit auof unit trhead embr oechoes common perfaormance common wituh styule phx,4.133244711179657,1.4499061896102032,3.699739328771587,8,39,48,12.273545290941811,0.6935863845527204,0,2.699695345465209,0,2,2,227.09
838,TX00001384,T000264,C000054,215.74,GBP,2024-10-10 12:00:00,12,Thursday,CASH,4,OP59,DEV-E376,B8831,62607,5,5G,3b8e9769,REF45002685,19a9208e-c13f-453a-b4a3-6414e2517d7a,7,5942,M00134,LOCATION,thing thing thing regular piece,HOU,MOB,SN724287772,3.9.16,STORE003,HOU,285.67,71.4175,26.14745669595165,32.62,89.7,57.080000000000005,veis unufolidng unflodin,0,veis unufolidng unflodin thing thing thing regular piece hou,5.378698478494849,2.731336390780118,1.3241401687216094,8,31,24,53.921519620094976,0.2559910947443589,0,0.3241386662711307,0,2,3,285.67
839,TX00000731,T000135,C000020,350.26,GBP,2024-05-11 22:00:00,22,Saturday,MOBILE,4,OP27,DEV-C481,B9365,317839,5,WIFI,33d4c6da,REF32405926,775c8594-fecc-4d63-a5a5-2cb884a69d24,5,5732,M00071,LOCATION,basic basic common common,LA,KSK,SN483234688,3.0.76,XYZ002,LA,230.32,57.58,38.337515134221555,4.42,90.72,86.3,fregments vergue,1,fregments vergue basic basic common common la,5.86152668999359,1.5019231110417444,0.6575686632787072,8,25,16,87.54311422144463,0.5755370695194596,0,0.34243035907508973,0,2,3,230.32
840,TX00000539,T000107,C000224,241.36,USD,2024-07-23 23:00:00,23,Tuesday,MOBILE,2,OP13,DEV-C134,B1604,394426,0,WIFI,f38b32f8,REF83483941,eacee410-26f1-452e-aa8e-51f2ca7f9f16,5,5699,M00056,LOCATION,curtaed stuff stuff inpsire konfidence,HOU,MOB,SN179942044,3.7.78,CENTER002,HOU,161.76,80.88,24.366899679688427,63.65,98.11,34.46,raverbierance ecliipse unit lyaers,0,raverbierance ecliipse unit lyaers curtaed stuff stuff inpsire konfidence hou,5.490424224076788,3.319256904374229,0.6702021876035796,8,38,34,120.61969015492255,0.2130290179399365,0,0.3297964459875457,0,1,3,161.76
841,TX00000177,T000034,C000085,64.79,EUR,2024-08-01 11:00:00,11,Thursday,MOBILE,4,OP10,DEV-A781,B2412,251136,0,4G,24cef506,REF29917719,93ecb946-d415-4960-9dfb-8735c8cc56dc,91,5462,M00017,PLACE,stuff order stuff unit unit,LA,MOB,SN656287184,1.6.39,XYZ002,LA,214.3,53.575,27.21698550537881,17.61,79.65,62.040000000000006,object trif oaf ky nufoding,0,object trif oaf ky nufoding stuff order stuff unit unit la,4.186467851097906,1.9684398916776489,3.307609198950455,5,27,27,16.193451637090728,0.4866918022995372,0,2.30757358275069,0,2,3,214.3
842,TX00001446,T000283,C000047,190.33,GBP,2024-12-05 14:00:00,14,Thursday,CARD,3,OP54,DEV-E977,B4190,917408,0,WIFI,bd19c9db,REF46261563,24815036-4c47-47f2-ad35-89891bea1c55,5,5945,M00143,LOCATION,thing oven ino piece moement,HOU,KSK,SN704583695,1.6.33,PLAZA004,HOU,136.42000000000002,45.473333333333336,28.4248084133092,12.96,65.62,52.66,thing meadowleke thing latnernwip,0,thing meadowleke thing latnernwip thing oven ino piece moement hou,5.253999685896911,1.5997762472883228,0.7167551095465771,8,28,33,63.42219260246585,0.4430337992860442,0,0.28324340228339046,0,1,2,136.42000000000002
843,TX00000697,T000121,C000171,391.19,USD,2024-01-23 11:00:00,11,Tuesday,CASH,1,OP27,DEV-C541,B8395,363272,5,4G,3282fff7,REF80238223,7b295529-b435-4cd1-bc33-9f1f7ab2c3c4,91,5311,M00064,PLACE,basic product piece unit stuff order,PHX,KSK,SN821114244,4.9.28,STORE005,PHX,75.97,75.97,0.0,75.97,75.97,0.0,object orizon,0,object orizon basic product piece unit stuff order phx,5.971746416241879,inf,0.1942023057849127,5,36,13,390.79920079920083,0.0,1,0.8057956343576412,1,0,3,75.97
844,TX00000940,T000192,C000142,275.41,EUR,2024-02-04 21:00:00,21,Sunday,CASH,4,OP40,DEV-B846,B9097,686236,0,WIFI,20efc56d,REF31639913,3415959c-11bd-461f-a2a5-612009ed3ab5,7,5977,M00098,PLACE,a service item piece service,HOU,KSK,SN627734641,2.4.14,XYZ003,HOU,170.37,42.5925,30.101535259850117,9.17,73.76,64.59,object obsiodian obsiidian race item frosit,1,object obsiodian obsiidian race item frosit a service item piece service hou,5.621885270689127,1.414961052063365,0.6186049889256018,5,28,43,68.8352911772057,0.7317431063425172,0,0.3813936262531272,0,2,2,170.37
845,TX00001049,T000209,C000027,299.74,USD,2024-10-08 19:00:00,19,Tuesday,MOBILE,3,OP44,DEV-D589,B5258,860062,0,4G,2c92d149,REF30641306,eabd3690-7d99-46cd-bfc8-ac402dcfc1cf,5,5261,M00107,LOCATION,service basic stuff basic product,CHI,POS,SN426132324,4.9.34,B2,CHI,107.4,35.800000000000004,25.67636267075226,7.56,57.74,50.18,alloye cresecnt element,0,alloye cresecnt element service basic stuff basic product chi,5.706246104094174,1.394278483251816,0.35831053579769134,8,33,23,99.88003998667112,0.6128320437976592,0,0.6416873233891928,0,1,2,107.4
846,TX00000922,T000183,C000439,341.36,GBP,2024-06-02 15:00:00,15,Sunday,CARD,2,OP39,DEV-B669,B6436,621855,0,LAN,519445e4,REF91578435,6bd3a0c4-2df1-4d93-91bc-d4bff90967f8,7,5977,M00095,PLACE,item common service basic,NYC,MOB,SN517757395,3.3.34,CENTER002,NYC,105.84,52.92,25.597265478953013,34.82,71.02,36.2,glded,1,glded item common service basic nyc,5.835862815013409,2.0674083348282934,0.3100539020389032,5,25,5,170.59470264867568,0.34201923622002595,0,0.6899440767984627,0,1,3,105.84
847,TX00000898,T000170,C000369,23.67,USD,2024-01-02 08:00:00,8,Tuesday,MOBILE,5,OP32,DEV-B510,B7676,540732,5,WIFI,639f9c28,REF61189221,a449fa26-7743-46ad-be2c-9b72f2b7475f,7,5912,M00087,PLACE,service piece thing regular,LA,POS,SN961272759,2.6.2,XYZ001,LA,299.65999999999997,59.931999999999995,37.25569714822151,8.45,95.42,86.97,thing shmimering reesolve hoirzoncape,0,thing shmimering reesolve hoirzoncape service piece thing regular la,3.2055879305412653,1.6086667164369786,12.659907055344316,5,27,37,4.733053389322135,0.5921278761283435,0,11.659414473406274,0,2,3,299.65999999999997
848,TX00001492,T000294,C000167,337.32,EUR,2024-09-25 09:00:00,9,Wednesday,CARD,5,OP56,DEV-E874,B7050,985913,0,LAN,e64af3c0,REF14119270,ce07852a-3ae8-4da9-b115-54899cf82c80,91,5945,M00148,STORE,common common common b common,NYC,MOB,SN644523159,1.5.53,CENTER001,NYC,157.3,31.46,29.917587636706273,6.88,71.42,64.54,lanternwsp unit thing oscent thing embrake object thing thing,0,lanternwsp unit thing oscent thing embrake object thing thing common common common b common nyc,5.8239921931642336,1.0515553721116646,0.46632277955650425,5,29,61,67.45050989802039,1.270143987794412,0,0.5336756383385558,0,2,2,157.3
849,TX00000007,T000008,C000064,155.78,EUR,2024-11-26 23:00:00,23,Tuesday,CASH,1,OP01,DEV-A425,B5752,213788,0,4G,54aa03cb,REF88674767,c6650b0f-fe95-435f-a431-b69467ad5cf3,5,5411,M00004,PLACE,regular stuff regular stuff,LA,POS,SN461169510,2.9.84,OUTLET005,LA,10.55,10.55,0.0,10.55,10.55,0.0,item,0,item regular stuff regular stuff la,5.0548435487605765,inf,0.0677237129284889,5,27,4,155.62437562437563,0.0,1,0.9322703025401042,0,0,1,10.55
850,TX00000862,T000159,C000222,199.19,GBP,2024-03-20 06:00:00,6,Wednesday,MOBILE,5,OP40,DEV-B913,B4467,520822,0,5G,df5211bf,REF40381501,16ecf77c-a928-49db-b1d1-2543fdb29e8a,5,5912,M00081,PLACE,common service service service common common,LA,POS,SN131277746,3.7.5,MART001,LA,320.99,64.19800000000001,33.21608977589024,13.94,95.98,82.04,piece o evermoore evins of otion thing nufoldign veis of mation,0,piece o evermoore evins of otion thing nufoldign veis of mation common service service service common common la,5.299266915583625,1.9327380324759917,1.611476479742959,5,44,63,39.830033993201354,0.49505444010031296,0,0.6114734099432204,0,2,3,320.99
851,TX00000667,T000131,C000355,133.27,GBP,2024-11-12 23:00:00,23,Tuesday,CARD,5,OP19,DEV-C800,B3243,342023,0,WIFI,dee5fa90,REF21430379,366504a6-5dea-43f4-9558-886ba726a58c,81,5311,M00068,LOCATION,order order basic order stuff order,HOU,ONL,SN661137707,4.0.65,A1,HOU,211.6,42.32000000000001,23.134317582327775,13.1,72.28,59.18,eternla tapestr fra eterinal tapstry uthreaded horezon luminos,0,eternla tapestr fra eterinal tapstry uthreaded horezon luminos order order basic order stuff order hou,4.899852698084617,1.829316981121073,1.5877541832370374,8,35,62,26.648670265946812,0.7079227806526308,0,0.5877497730188861,0,2,2,211.60000000000002
852,TX00001160,T000220,C000053,210.71,GBP,2024-05-04 07:00:00,7,Saturday,MOBILE,1,OP45,DEV-D142,B8818,848057,0,LAN,7d6e0dad,REF39921388,8b9eb2bc-9e1c-47b8-b9bf-b134fe4c3eba,91,5995,M00112,PLACE,item basic order thing basic se,PHX,POS,SN639533363,5.9.84,STORE004,PHX,10.41,10.41,0.0,10.41,10.41,0.0,efable,1,efable item basic order thing basic se phx,5.355217413680848,inf,0.04940439466565422,5,31,6,210.49950049950053,0.0,1,0.9505910939628212,0,0,1,10.41
853,TX00000357,T000058,C000299,324.28,GBP,2024-04-28 11:00:00,11,Sunday,MOBILE,2,OP08,DEV-A546,B8411,243413,0,4G,4b3593df,REF44877696,2d97cd69-f334-4ac9-afdc-6ce3670571aa,91,5814,M00030,SHOP,stuff unit unit unit thing,CHI,MOB,SN151462505,1.5.70,MART002,CHI,164.09,82.045,7.177133829043462,76.97,87.12,10.150000000000006,dorning o object,1,dorning o object stuff unit unit unit thing chi,5.784686349880037,11.431443519694632,0.5060133218206488,4,26,16,162.0589705147426,0.061855544450674045,0,0.4939851548502687,1,1,3,164.09
854,TX00000783,T000135,C000232,213.02,EUR,2024-03-14 22:00:00,22,Thursday,MOBILE,1,OP12,DEV-C755,B5845,375019,0,5G,f21c6ca4,REF68294629,61fb1c67-e656-448a-ac86-85a834e1d913,91,5732,M00071,LOCATION,basic basic common common,LA,KSK,SN483234688,3.0.76,XYZ002,LA,54.4,54.4,0.0,54.4,54.4,0.0,,0,basic basic common common la,5.366069468598855,inf,0.2553750821519106,8,25,0,212.80719280719285,0.0,1,0.7446214223010876,0,0,3,54.4
855,TX00000735,T000141,C000476,481.27,USD,2024-03-19 18:00:00,18,Tuesday,CASH,2,OP28,DEV-C532,B8835,499495,0,WIFI,b5ad17c8,REF35074424,995c5792-b6ac-47e4-9815-75af1dbd3e04,5,5732,M00074,PLACE,service service basic basic,NYC,POS,SN343231611,3.3.93,CENTER002,NYC,126.29,63.145,24.89722976557834,45.54,80.75,35.21,thing object suhadowin gsurege,0,thing object suhadowin gsurege service service basic basic nyc,6.178504123191311,2.5362259413816837,0.26240987387537146,5,27,30,240.51474262868567,0.27879834035409995,0,0.7375885935366976,0,1,3,126.29
856,TX00000329,T000073,C000015,23.39,EUR,2024-11-13 18:00:00,18,Wednesday,CASH,4,OP03,DEV-A114,B2150,245398,0,WIFI,b277b0b6,REF30574887,c3bfbb39-4a50-4e42-beea-e177df2afa08,7,5814,M00037,PLACE,common piece common service go,LA,KSK,SN141468515,1.6.56,SHOP003,LA,266.54,66.635,16.790351395965484,46.66,83.51,36.85000000000001,boundless element achasing ot piece,0,boundless element achasing ot piece common piece common service go la,3.194173212227829,3.9686483283495533,11.39546814878153,5,30,35,5.846038490377405,0.2532414910858995,0,10.395023727074516,0,2,3,266.54
857,TX00001055,T000199,C000459,419.94,USD,2024-04-21 16:00:00,16,Sunday,CARD,2,OP49,DEV-D580,B6718,742521,0,5G,b3ca7f7b,REF74612668,9eee96c9-ff5e-4a2e-8473-b642c215cb22,7,5261,M00102,PLACE,a piece order piece basic,PHX,ONL,SN266133414,4.7.24,A3,PHX,160.32999999999998,80.16499999999999,5.423509011700825,76.33,84.0,7.670000000000002,object eshoer sblitered unit,1,object eshoer sblitered unit a piece order piece basic phx,6.042490305711026,14.781020890174581,0.3817926370433871,5,25,28,209.86506746626688,0.04783823566100352,0,0.6182058908275211,0,1,3,160.32999999999998
858,TX00001148,T000230,C000426,449.04,EUR,2024-03-20 17:00:00,17,Wednesday,CASH,4,OP49,DEV-D358,B7989,866332,0,5G,b97e7d38,REF81851494,0438152e-4b15-422c-b68c-8ca17c39ef12,5,5995,M00117,STORE,birngoing order stuff s regular frioedns,CHI,KSK,SN359597932,4.1.89,STORE003,CHI,168.66,42.165,15.899112134539674,20.17,54.27,34.1,etharas sunliit,0,etharas sunliit birngoing order stuff s regular frioedns chi,6.109336467702871,2.6520348836586654,0.3756012827365045,5,40,15,112.23194201449637,0.2870796376227293,0,0.6243973267474462,0,2,2,168.66
859,TX00001117,T000219,C000254,295.76,GBP,2024-08-08 06:00:00,6,Thursday,MOBILE,5,OP49,DEV-D474,B8519,781578,0,WIFI,5ab2118b,REF42576351,6838ee8e-2bc4-4715-ac52-01d3f7857d9c,5,5995,M00112,PLACE,service basic piece basic,PHX,KSK,SN689563759,4.3.70,STORE004,PHX,243.15,48.63,28.02943809640144,16.24,81.96,65.72,fauble lumniouz eclepsed tehers,0,fauble lumniouz eclepsed tehers service basic piece basic phx,5.692923731321325,1.7349616439954023,0.8221192859074926,5,25,31,59.140171965606875,0.6853653019678804,0,0.17788011265853168,0,2,2,243.15
860,TX00000258,T000047,C000412,471.43,USD,2024-09-05 13:00:00,13,Thursday,MOBILE,1,OP08,DEV-A580,B3630,290427,0,4G,937be1c8,REF86670472,6082d4d9-a015-4f75-8b6b-a01778c89552,7,5812,M00024,SHOP,item regular product regular,HOU,ONL,SN591254438,2.5.66,ABC003,HOU,29.77,29.77,0.0,29.77,29.77,0.0,part,0,part item regular product regular hou,6.157889587810629,inf,0.06314829349001973,4,28,4,470.95904095904103,0.0,1,0.936849719259022,0,0,2,29.77
861,TX00001175,T000218,C000423,359.2,EUR,2024-06-02 18:00:00,18,Sunday,CASH,2,OP44,DEV-D839,B3108,844537,14,LAN,645f6c40,REF20282845,b1ba3c2c-8e5c-45b9-b795-bca3b1b1e8d0,81,5995,M00111,LOCATION,regular regular common basic regular,LA,POS,SN309528953,5.4.39,CENTER002,LA,101.01,50.504999999999995,4.051721856198912,47.64,53.37,5.729999999999997,zunlit,1,zunlit regular regular common basic regular la,5.8866594327418555,12.465070849503185,0.2812082405345212,8,36,6,179.51024487756123,0.05672593355244926,0,0.7187897583804055,0,1,3,101.00999999999999
862,TX00000372,T000071,C000219,248.86,USD,2024-03-18 06:00:00,6,Monday,MOBILE,2,OP04,DEV-A393,B3492,188378,0,WIFI,4b455681,REF23510334,d32d1070-dabc-451b-95e7-cccb1cccb070,5,5814,M00036,SHOP,order thing common service thing,NYC,KSK,SN541418357,2.0.36,OUTLET001,NYC,183.06,91.53,10.040916292848967,84.43,98.63,14.199999999999989,part elseiways stuff eilseways,0,part elseiways stuff eilseways order thing common service thing nyc,5.520900761003683,9.115701927042922,0.7355943100538455,4,32,30,124.36781609195404,0.07756934808971817,0,0.26440462748281174,0,1,3,183.06
863,TX00001103,T000222,C000278,237.63,GBP,2024-05-05 23:00:00,23,Sunday,CARD,4,OP47,DEV-D461,B8809,734103,0,WIFI,e32e1dbf,REF92836863,a75c4c54-b47f-4d4e-a864-d34dad5f6a30,91,5995,M00113,SHOP,residence carefull ychosen nescsites,HOU,ONL,SN779585385,5.8.93,SHOP001,HOU,212.14,53.035,42.049631389585336,9.88,98.2,88.32000000000001,piece iethers item brikon,1,piece iethers item brikon residence carefull ychosen nescsites hou,5.474914235205125,1.261247679168371,0.8927323991078567,4,36,25,59.39265183704073,0.8515913718983334,0,0.10726714948807188,1,2,3,212.14
864,TX00000925,T000180,C000080,53.49,GBP,2024-10-05 13:00:00,13,Saturday,CARD,4,OP37,DEV-B901,B4476,576746,0,LAN,bb24f168,REF21191238,cb85ea8f-452a-4f9c-914d-d02ab09566ca,5,5977,M00093,PLACE,item item item item,HOU,KSK,SN417747655,3.1.70,SHOP002,HOU,210.49,52.6225,36.80721249519809,8.83,98.91,90.08,frgameented hoizon erulean ofable unit,1,frgameented hoizon erulean ofable unit item item item item hou,3.998017198595007,1.4296790338813403,3.935128061319873,5,19,38,13.369157710572356,0.8795975182190465,0,2.9350731898824103,0,2,3,210.49
865,TX00000142,T000037,C000356,486.78,EUR,2024-10-24 13:00:00,13,Thursday,CARD,1,OP10,DEV-A595,B2151,129385,14,WIFI,87a0285a,REF57941821,6212d4c7-a15a-4553-b039-0c7a733d13ec,91,5462,M00019,PLACE,service piece piece thing piece,LA,ONL,SN176269050,1.8.82,PLAZA001,LA,88.09,88.09,0.0,88.09,88.09,0.0,firamgents part,0,firamgents part service piece piece thing piece la,6.189864484531276,inf,0.18096470684908997,5,31,15,486.2937062937063,0.0,1,0.8190336105969624,0,0,3,88.09
866,TX00000525,T000111,C000209,141.18,USD,2024-12-11 13:00:00,13,Wednesday,CASH,2,OP15,DEV-C102,B9655,475135,5,LAN,d32f5619,REF16681498,48f73296-5a74-4eec-92f8-1c3b99c04d24,5,5699,M00058,PLACE,standard ldesigns basic lastin galluare,NYC,ONL,SN119953911,4.4.13,SHOP004,NYC,82.02,41.01,38.82016228714145,13.56,68.46,54.89999999999999,ethuerbuond thing harizon,0,ethuerbuond thing harizon standard ldesigns basic lastin galluare nyc,4.957093860501337,1.0564098031497384,0.5809604759881002,5,39,25,70.55472263868067,0.6693326180780765,1,0.41903655591049793,1,1,2,82.02
867,TX00001138,T000226,C000077,325.82,EUR,2024-08-23 18:00:00,18,Friday,CASH,1,OP43,DEV-D140,B5919,771773,0,LAN,16543d88,REF66995399,20ecd918-b597-4768-8d49-209c05f696ed,81,5995,M00115,PLACE,piece pravisieon sin order asoile piece,PHX,KSK,SN779549625,5.0.99,OUTLET003,PHX,11.59,11.59,0.0,11.59,11.59,0.0,,0,piece pravisieon sin order asoile piece phx,5.789409560623638,inf,0.03557178810386103,5,39,0,325.4945054945055,0.0,1,0.9644252519021181,0,0,1,11.59
868,TX00001007,T000205,C000122,110.64,GBP,2024-07-06 12:00:00,12,Saturday,MOBILE,3,OP48,DEV-D864,B7129,795671,0,WIFI,68e30451,REF81256600,49541e2a-853d-4102-b19c-dd01b72614ae,81,5261,M00105,SHOP,entless pssbilities udner regular roof,HOU,KSK,SN506180769,4.2.6,MART004,HOU,179.79000000000002,59.93000000000001,51.0054124578951,1.08,91.37,90.29,velark currnet aembevault eheorizon,1,velark currnet aembevault eheorizon entless pssbilities udner regular roof hou,4.715279408668121,1.1749733432598382,1.6250000000000002,4,38,35,36.867710763078975,0.524603293787856,0,0.6249943510995022,0,1,3,179.79000000000002
869,TX00001121,T000225,C000209,292.91,GBP,2024-04-07 06:00:00,6,Sunday,CASH,2,OP41,DEV-D757,B7418,760843,0,5G,1288c46c,REF77249703,7309c852-dfde-41d4-82b9-0574a938a97d,81,5995,M00115,PLACE,piece expansive piece thing,PHX,KSK,SN189529569,5.6.80,OUTLET003,PHX,99.05,49.525000000000006,47.312514729191896,16.07,82.98,66.91,eclpisde,1,eclpisde piece expansive piece thing phx,5.683273598024661,1.0467632144152972,0.338158478713598,5,27,8,146.3818090954523,0.6755037757945321,1,0.6618392617552773,0,1,2,99.05000000000001
870,TX00001423,T000292,C000417,83.63,USD,2024-08-24 16:00:00,16,Saturday,MOBILE,3,OP56,DEV-E443,B6930,31648,0,4G,2ce0435b,REF29641805,b3f24a67-4d55-480f-ab4a-b852cab1d95d,7,5945,M00147,SHOP,stuff piece stuff general stuff,PHX,MOB,SN724579922,3.8.54,C2,PHX,84.26,28.08666666666667,25.82004131161167,2.24,53.88,51.64,petrec object thing cambrace object,1,petrec object thing cambrace object stuff piece stuff general stuff phx,4.438288813682014,1.0877855045892457,1.007533181872534,4,31,35,27.867377540819728,0.9183152747943936,0,0.007533091796104431,0,1,2,84.26
871,TX00000440,T000092,C000424,248.2,GBP,2024-06-24 23:00:00,23,Monday,MOBILE,5,OP16,DEV-C291,B1763,374431,0,4G,6b9297b5,REF79715974,60881163-4ec5-428e-859c-44a678b2a19c,91,5651,M00048,LOCATION,texutures product storie ztep iside,CHI,MOB,SN325182339,4.7.29,A1,CHI,209.28,41.856,13.091253950634371,31.41,63.94,32.53,part part duskboarne alolure fragmentz part luter temepst unit,0,part part duskboarne alolure fragmentz part luter temepst unit texutures product storie ztep iside chi,5.518255786913298,3.197249106757398,0.8431909750201451,8,35,62,49.630073985202955,0.5276058962658575,0,0.1568083931974488,0,2,2,209.28
872,TX00000531,T000102,C000381,217.49,USD,2024-07-02 23:00:00,23,Tuesday,MOBILE,5,OP16,DEV-C170,B5794,443558,0,5G,ad366f3a,REF18116882,c0fa2fcc-3fa1-4f0e-a38c-8123726854db,91,5699,M00053,LOCATION,standard service standard standard standard,NYC,MOB,SN999940689,3.1.0,C1,NYC,344.90999999999997,68.982,18.28453909728107,48.76,92.61,43.85,piece reverberace eclisad unit zonnte siletn reveberance sanonet,0,piece reverberace eclisad unit zonnte siletn reveberance sanonet standard service standard standard standard nyc,5.386740246897934,3.7726955890431877,1.5858660168283598,8,43,64,43.48930213957208,0.3425191713900526,0,0.5858633230800353,1,2,3,344.90999999999997
873,TX00001201,T000248,C000188,65.47,EUR,2024-12-16 18:00:00,18,Monday,MOBILE,5,OP55,DEV-E894,B8780,21343,0,LAN,4b83a6e5,REF29929390,6d2e8495-1e04-44b4-8253-5a771370a3c8,81,5941,M00125,LOCATION,brecision ools regular order pursutz,PHX,MOB,SN924136623,1.6.84,XYZ003,PHX,170.12,34.024,33.23098298275271,2.68,72.79,70.11,velve tshift eiternael fruastbite item opsidian passagee,0,velve tshift eiternael fruastbite item opsidian passagee brecision ools regular order pursutz phx,4.19675071805349,1.023863784518769,2.5984420345196275,8,36,56,13.091381723655267,1.1393387215282882,0,1.5984176200149685,1,2,2,170.12
874,TX00000226,T000047,C000067,192.32,USD,2024-07-18 13:00:00,13,Thursday,CARD,4,OP06,DEV-A562,B7901,191823,0,LAN,97875af2,REF13141814,831eeee4-99c1-430a-b53e-74a0c6053b82,81,5812,M00024,SHOP,item regular product regular,HOU,ONL,SN591254438,2.5.66,ABC003,HOU,269.45,67.3625,8.415221823180497,61.38,79.81,18.43,utamed vouw item object muurmur,0,utamed vouw item object muurmur item regular product regular hou,5.264346846976883,8.004839493885216,1.401050332778702,4,28,31,48.06798300424893,0.18478107580514677,0,0.40104824746127565,0,2,3,269.45
875,TX00001036,T000203,C000210,381.27,EUR,2024-04-15 16:00:00,16,Monday,CARD,3,OP49,DEV-D590,B8989,785845,0,WIFI,eac80e3f,REF51744156,6ba3410c-e65d-404f-9020-34910b12127c,7,5261,M00104,LOCATION,item item item item item,PHX,POS,SN486139083,4.4.70,PLAZA002,PHX,32.74,10.913333333333334,4.6589841525093565,6.74,15.94,9.2,element sooungline object object ucrent,0,element sooungline object object ucrent item item item item item phx,5.946127165219376,2.3424276572083524,0.0858709051328455,8,24,39,127.04765078307231,0.4605564548147695,0,0.9141266972835594,0,1,1,32.74
876,TX00000228,T000054,C000196,292.18,EUR,2024-11-04 11:00:00,11,Monday,CASH,4,OP09,DEV-A645,B5010,247523,0,LAN,22418f7c,REF10447935,f1a9c866-1237-479e-a9d7-31441cb60c39,81,5812,M00027,STORE,service service service service,HOU,KSK,SN871254252,1.0.82,STORE004,HOU,220.75,55.1875,31.11705253286907,10.07,80.63,70.56,item tidweya flickre peneath object,0,item tidweya flickre peneath object service service service service hou,5.680786754861885,1.773545227064974,0.7555274146074338,5,31,35,73.02674331417145,0.4610108990097574,0,0.24447174867633423,0,2,3,220.75
877,TX00001279,T000251,C000211,299.85,EUR,2024-08-28 06:00:00,6,Wednesday,CASH,3,OP55,DEV-E699,B8570,995774,0,5G,4a55d44a,REF15512465,1970ae97-50f4-4df6-aa0c-f801037df15d,7,5941,M00127,PLACE,unit regular regular unit basic,LA,POS,SN514137948,1.5.8,XYZ003,LA,161.15999999999997,53.71999999999999,44.25210842434516,2.71,81.82,79.11,psasge floow,0,psasge floow unit regular regular unit basic la,5.7066118016663605,1.2139534569712411,0.5374687343671835,5,31,12,99.91669443518828,0.5230729137581208,0,0.4625297230958044,0,1,3,161.15999999999997
878,TX00001449,T000288,C000300,300.13,GBP,2024-05-06 18:00:00,18,Monday,CASH,2,OP54,DEV-E617,B2121,926124,0,5G,6e726465,REF91933316,8cc3dbb4-cc7d-4c2a-849a-45359268e898,7,5945,M00145,SHOP,stuff regular regular stuff stuff,CHI,ONL,SN374596613,3.9.93,PLAZA003,CHI,136.36,68.18,2.375878784786804,66.5,69.86,3.359999999999999,thing tsill ahllowed thing,0,thing tsill ahllowed thing stuff regular regular stuff stuff chi,5.70754206519735,28.696750203154004,0.4543364542031787,4,33,26,149.99000499750125,0.02464029568354809,0,0.5456617277122323,0,1,3,136.36
879,TX00000212,T000056,C000137,477.22,EUR,2024-07-25 19:00:00,19,Thursday,MOBILE,1,OP07,DEV-A848,B5081,288766,0,WIFI,11510a7e,REF15386018,c6182ad8-c9ca-4801-9a63-935314318c07,7,5812,M00028,LOCATION,order basic stuff order stuff,PHX,KSK,SN501241685,2.7.31,ABC003,PHX,3.64,3.64,0.0,3.64,3.64,0.0,object,0,object order basic stuff order stuff phx,6.170070877654456,inf,0.007627509324839696,8,29,6,476.74325674325684,0.0,1,0.992370411193137,0,0,0,3.64
880,TX00000079,T000015,C000224,85.11,EUR,2024-11-27 20:00:00,20,Wednesday,MOBILE,4,OP01,DEV-A259,B8872,261820,0,WIFI,f10c08da,REF34452059,2cc43903-989b-478c-8733-ad0040a97a82,81,5411,M00008,PLACE,general general general general,HOU,KSK,SN291174923,2.1.56,XYZ003,HOU,113.28,28.32,18.849389026349545,6.74,52.68,45.94,item element eaechoed otides,0,item element eaechoed otides general general general general hou,4.455625548708074,1.5024359654528587,1.3309834332040889,5,31,28,21.27218195451137,0.8601391193813777,0,0.3309795443597185,0,2,2,113.28
